user_id,anonymous_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,customer_tier
CUST-A000076,4688e2fd-f515-47e5-ae0d-9ce539f48a11,Yanisa,Pitanuwat,1987-05-01T00:00:00+07:00,Other,yanisa.pitanuwat@gmailx.com,+6616167900,00 ถนนร่มธิติรัตน์ ตำบลนาดี อำเภอเฉลิมพระเกียรติ กรุงเทพมหานคร 95050,Thailand,2023-10-17T00:00:00+07:00,True,True,False,True,True,iOS,Bronze
CUST-A000077,253aeca9-0d88-47fe-8a3f-a0935a1d8ff9,Ratchanon,Prachayaroch,1920-04-22T00:00:00+07:00,Female,ratchanon.prachayaroch@hotmailx.com,+6614622099,32 หมู่ 77 ถนนปรีชากุลเศรษฐ์ ต.ท่าเรือใหม่ อ.เวียงแก่น จ.นครปฐม 45920,Thailand,2024-01-21T00:00:00+07:00,True,False,True,False,False,Web,Bronze
CUST-A000078,5a347240-396d-41c1-a694-2664f1fd8ffd,Aunyaporn,Wasunun,1990-07-20T00:00:00+07:00,Female,aunyaporn.wasunun@hotmailx.com,+6611926758,02 ถนนบุญส่ง ต.บางแค จ.อ่างทอง 30360,Thailand,2024-02-26T00:00:00+07:00,True,True,False,True,True,iOS,Bronze
CUST-A000079,d89b7975-b804-4607-9347-69e45acd732d,Kodchaporn,Bunlupong,1941-05-21T00:00:00+07:00,Other,kodchaporn.bunlupong@hotmailx.com,+6611851644,31 หมู่ 66 ถ.นามเสวตร อ.พระนคร พระนครศรีอยุธยา 93190,Thailand,2024-07-13T00:00:00+07:00,True,False,False,False,False,iOS,Bronze
CUST-A000080,f03d0a7a-dbe5-461d-b92d-86e41a987609,Pachongruk,Prachayaroch,1994-02-10T00:00:00+07:00,Other,pachongruk.prachayaroch@hotmailx.com,+6619024764,42 หมู่ 68 หมู่บ้านมณียา บ้านแพง นครสวรรค์ 87300,Thailand,2024-04-11T00:00:00+07:00,False,False,False,True,False,Android,Bronze
CUST-A000081,1b2326ee-6655-4c81-905b-983b57a5b436,Pachongruk,Pitanuwat,2000-08-01T00:00:00+07:00,Other,pachongruk.pitanuwat@hotmailx.com,+6615462748,939/5 ถนนนามขำ หนองบัวระเหว สระแก้ว 65360,Thailand,2024-01-24T00:00:00+07:00,False,True,False,False,True,iOS,Bronze
CUST-A000082,6edca686-a5bb-4009-85c7-6ee6d3445ef8,Todsawun,Bunlupong,2002-12-25T00:00:00+07:00,Female,todsawun.bunlupong@gmailx.com,+6612610969,53 หมู่ 66 ถนนวิลาสินี บางไผ่ สามโคก สมุทรสาคร 84940,Thailand,2023-10-09T00:00:00+07:00,True,True,False,False,True,iOS,Bronze
CUST-A000083,96effc70-6233-4d62-98d2-909616c03273,Pawan,Prayoonhong,1975-06-25T00:00:00+07:00,Male,pawan.prayoonhong@hotmailx.com,+6617955754,2/1 ถ.ทองอยู่ โนนแดง จ.ชลบุรี 99330,Thailand,2024-06-11T00:00:00+07:00,False,False,True,True,False,iOS,Bronze
CUST-A000084,2996de4c-debe-4fc8-9c87-1d0b549cf9b4,Chaiwut,Kitprapa,1925-10-14T00:00:00+07:00,Female,chaiwut.kitprapa@hotmailx.com,+6617723367,897 ถ.นรวิทย์โชติกุล บางตลาด นาแก กรุงเทพมหานคร 19250,Thailand,2024-06-03T00:00:00+07:00,False,True,False,False,True,Android,Bronze
CUST-A000085,8e938de3-abd0-4fcd-a12f-c662357138b2,Chayapat,Sooksawang,2000-12-15T00:00:00+07:00,Male,chayapat.sooksawang@gmailx.com,+6619483629,008/6 ถนนนกทอง อ.ศรีวิไล ปัตตานี 15070,Thailand,2023-07-21T00:00:00+07:00,False,False,False,True,False,iOS,Bronze
CUST-A000086,68ab80c4-d157-46b5-827f-fbb5b12f23b7,Yada,Prachayaroch,1949-02-15T00:00:00+07:00,Male,yada.prachayaroch@gmailx.com,+6612121065,21 หมู่ 0 ถ.ตั้งเผ่า หนองตอกแป้น ภาษีเจริญ อุดรธานี 94980,Thailand,2023-10-19T00:00:00+07:00,False,True,True,False,False,Web,Bronze
CUST-A000087,2a2be93c-5b90-4c26-ba1b-2db162a9b9e6,Pattatomporn,Wannapaitoonsri,1951-04-26T00:00:00+07:00,Female,pattatomporn.wannapaitoonsri@hotmailx.com,+6615607256,95 หมู่ 5 ถ.ถนัดการยนต์ อำเภอเทพสถิต จังหวัดยโสธร 25000,Thailand,2024-01-19T00:00:00+07:00,True,True,True,True,True,iOS,Bronze
CUST-A000088,27ec1612-15bf-4f33-ad93-5cab7fe3ecac,Pattapon,Bunlerngsri,1910-01-31T00:00:00+06:42,Other,pattapon.bunlerngsri@hotmailx.com,+6616376294,247/75 ถนนนุ่มกัน อำเภอภาษีเจริญ กรุงเทพมหานคร 12670,Thailand,2023-08-13T00:00:00+07:00,True,True,False,True,False,Web,Bronze
CUST-A000089,f593d3a8-93de-4df8-80c3-6fcfeb91a784,Kamolchanok,Phusilarungrueng,1929-03-10T00:00:00+07:00,Female,kamolchanok.phusilarungrueng@hotmailx.com,+6618400097,022/24 ถนนแท่นทอง เรณูนคร ชัยภูมิ 62140,Thailand,2024-02-20T00:00:00+07:00,False,True,True,True,True,Android,Bronze
CUST-A000090,d6646da2-aa36-49c3-9d19-ea31cab14f5f,Supasit,Vethayasas,1913-10-12T00:00:00+06:42,Male,supasit.vethayasas@hotmailx.com,+6612180912,5/0 ถ.ตระกูลบุญ ต.ยางตลาดใหญ่ อ.ป้อมปราบศัตรูพ่าย จ.ชลบุรี,Thailand,2024-03-18T00:00:00+07:00,False,False,True,True,True,Web,Bronze
CUST-A000091,9f8812b7-add8-4b84-a304-53c81139b44f,Wassaya,Chaisatit,1961-07-14T00:00:00+07:00,Female,wassaya.chaisatit@hotmailx.com,+6617277845,63 ถ.จันทา ตำบลเปือยใหญ่ อำเภอหนองบัวแดง ฉะเชิงเทรา 26530,Thailand,2024-06-12T00:00:00+07:00,True,True,True,False,False,Android,Bronze
CUST-A000092,76524f67-af13-44ca-8140-3b067ffaee57,Kamolchanok,Krittayanukoon,1912-02-15T00:00:00+06:42,Other,kamolchanok.krittayanukoon@gmailx.com,+6611619946,31/3 ถ.ธรรมสถิตไพศาล ในเตา บ้านแท่น สกลนคร 71550,Thailand,2024-01-17T00:00:00+07:00,True,True,True,False,False,Web,Bronze
CUST-A000093,65529fe7-516f-4e1c-adcf-cf0ac7d52fa4,Phenphitcha,Kitprapa,2017-06-09T00:00:00+07:00,Other,phenphitcha.kitprapa@hotmailx.com,+6619946413,35/0 ถ.สงประเสริฐ ตำบลบางแค อำเภอนาทม นครสวรรค์ 83110,Thailand,2024-04-28T00:00:00+07:00,True,False,True,True,True,Web,Bronze
CUST-A000094,1d05e360-c94f-4af2-a778-7f1f6bf2a2ca,Pattatomporn,Chowitunkit,1952-04-24T00:00:00+07:00,Female,pattatomporn.chowitunkit@hotmailx.com,+6616406129,9/4 ถนนทองประดิฐ ต.คลองเขื่อน อ.เมือง จ.พะเยา 51220,Thailand,2023-11-17T00:00:00+07:00,True,True,False,True,True,Web,Bronze
CUST-A000095,4d3b34f4-4cb1-4db6-a1c2-96baba98c5b8,Chaifah,Chomsri,1960-02-05T00:00:00+07:00,Female,chaifah.chomsri@gmailx.com,+6614265467,69 หมู่ 2 ถ.ตั้งรบ ต.บางแคเล็ก อ.บำเหน็จณรงค์ จ.น่าน,Thailand,2024-01-19T00:00:00+07:00,True,True,False,False,False,iOS,Bronze
CUST-A000096,8a1e17b8-96d3-4576-85ed-15e717eefb8e,Peem,Pichpandecha,2020-07-09T00:00:00+07:00,Male,peem.pichpandecha@hotmailx.com,+6612280141,08 หมู่ 09 ถ.ร่มธิติรัตน์ ต.ในเตาเล็ก อ.ศรีสงคราม ชัยนาท 91160,Thailand,2023-07-19T00:00:00+07:00,True,True,True,True,False,Web,Bronze
CUST-A000097,5689042d-841b-4aaf-ae3f-af7d9df25faf,Nutcha,Kumsoontorn,1955-02-05T00:00:00+07:00,Male,nutcha.kumsoontorn@hotmailx.com,+6613794337,26/9 ถนนนวลเพ็ง แก้งคร้อ ชัยภูมิ 74680,Thailand,2023-08-12T00:00:00+07:00,True,True,False,True,True,iOS,Bronze
CUST-A000098,ee6efacb-b41e-49ef-a197-342e9d515a38,Darin,Kongchayasukawut,1918-10-30T00:00:00+06:42,Other,darin.kongchayasukawut@hotmailx.com,+6619465700,18 ถนนนาคะนคร บ่อสุขเดือนห้า จ.ยโสธร 96610,Thailand,2024-04-18T00:00:00+07:00,True,False,False,True,False,Web,Bronze
CUST-A000099,d2bcb427-4aa8-4a14-accc-a11db4fddcb3,Niracha,Youprasert,1926-02-06T00:00:00+07:00,Female,niracha.youprasert@gmailx.com,+6616213498,7/4 ถนนตันยา หนองอิเฒ่าเหนือ จ.สระแก้ว 45320,Thailand,2023-08-06T00:00:00+07:00,True,False,False,False,True,iOS,Bronze
CUST-A000100,8e4923b8-2cf3-4bea-9ceb-314f9313442f,Arisara,Wannapaitoonsri,2011-03-18T00:00:00+07:00,Female,arisara.wannapaitoonsri@hotmailx.com,+6615246711,750 ถ.บุนยาภิสนท์ ปากคาด ยโสธร 37320,Thailand,2024-01-17T00:00:00+07:00,False,True,True,True,False,iOS,Bronze
CUST-A000101,e560fd19-5485-4569-8e4f-38807753b9cb,Tunchanok,Wannapaitoonsri,1969-11-20T00:00:00+07:00,Other,tunchanok.wannapaitoonsri@hotmailx.com,+6613372409,8/8 ถนนตัณฑนุช อำเภอปลาปาก นครพนม 88720,Thailand,2023-12-20T00:00:00+07:00,True,True,False,False,False,iOS,Bronze
CUST-A000102,1faca4ce-b902-4d0f-a919-295a4ae4d357,Chalisa,Methavorakul,1985-01-17T00:00:00+07:00,Male,chalisa.methavorakul@hotmailx.com,+6618965171,00 หมู่ 55 ถ.นากกนก ต.หนองแสง อ.ป้อมปราบศัตรูพ่าย นครราชสีมา 14220,Thailand,2024-06-22T00:00:00+07:00,True,True,True,False,False,iOS,Bronze
CUST-A000103,c6a13f31-bd99-42d4-bc70-d06dab26be53,Chaifah,Vinyuvanichkul,1988-11-29T00:00:00+07:00,Other,chaifah.vinyuvanichkul@gmailx.com,+6613505057,32/1 ถ.ธูปหอม ตำบลบางแคใต้ อำเภอปลาปาก ร้อยเอ็ด 60240,Thailand,2023-09-07T00:00:00+07:00,False,False,True,False,True,Web,Bronze
CUST-A000104,2286d561-6517-456e-9034-ff085ddd58c2,Nichakarn,Pongpanitch,2020-03-03T00:00:00+07:00,Male,nichakarn.pongpanitch@hotmailx.com,+6614929280,09 ถ.ตัณสถิตย์ อำเภอบ้านเขว้า อุทัยธานี 44570,Thailand,2023-07-31T00:00:00+07:00,False,True,True,True,False,iOS,Bronze
CUST-A000105,6fae9e85-5fd7-47f9-b3a6-5f2a476439d7,Nutcha,Pichpandecha,1917-12-15T00:00:00+06:42,Female,nutcha.pichpandecha@hotmailx.com,+6614107535,24 ถนนยางสวย ตำบลเขาพระนอน อำเภอสามโคก ประจวบคีรีขันธ์ 30380,Thailand,2024-05-01T00:00:00+07:00,False,False,False,True,True,Web,Bronze
CUST-A000106,7fcaa1cd-06f2-4a28-902c-e075e0c96def,Noppakao,Wannapaitoonsri,1965-10-30T00:00:00+07:00,Other,noppakao.wannapaitoonsri@hotmailx.com,+6611266716,919/83 ถ.ศรีวงค์ บางปะกอก ศรีสงคราม อุบลราชธานี 47520,Thailand,2024-03-01T00:00:00+07:00,False,False,True,True,True,Web,Bronze
CUST-A000107,549f774c-19b4-4d66-8871-4cbdc4160390,Pada,Wasunun,1910-02-14T00:00:00+06:42,Other,pada.wasunun@hotmailx.com,+6616531688,747 ถ.นำธวัช อำเภอวังยาง ร้อยเอ็ด 89940,Thailand,2023-11-18T00:00:00+07:00,True,False,False,False,False,Android,Bronze
CUST-A000108,c3a4af51-a966-48fa-b15a-a2e2d6498d80,Pornchanok,Neerachapong,2013-02-19T00:00:00+07:00,Male,pornchanok.neerachapong@gmailx.com,+6612435906,06 ต.ห้วยยอด อ.ศรีสงคราม แม่ฮ่องสอน 60380,Thailand,2024-01-25T00:00:00+07:00,True,True,True,False,False,Web,Bronze
CUST-A000109,3b5a4d3b-9cba-4032-b5dd-9a742f7f960c,Pawan,Kumsoontorn,1940-04-14T00:00:00+07:00,Male,pawan.kumsoontorn@hotmailx.com,+6611234326,94/39 ถ.ทองลาภ บางตลาด บำเหน็จณรงค์ ลำพูน 14600,Thailand,2024-07-07T00:00:00+07:00,False,False,True,False,False,Android,Bronze
CUST-A000110,d1054764-62bf-458a-9ca6-683ed0292742,Sittikorn,Intaum,1962-10-06T00:00:00+07:00,Male,sittikorn.intaum@hotmailx.com,+6617564860,37 หมู่ 5 ถ.ดัตพันธุ์ หนองตอกแป้น พังงา 26340,Thailand,2023-09-23T00:00:00+07:00,False,False,True,False,True,Web,Bronze
CUST-A000111,28c96733-6a11-4cab-96f9-ff6b08c6ec94,Nutkrita,Kittakun,1924-09-29T00:00:00+07:00,Other,nutkrita.kittakun@gmailx.com,+6614607591,592 ถนนทองเนื้อดี นาดีเหนือ จ.ชัยภูมิ 63970,Thailand,2024-01-15T00:00:00+07:00,False,True,True,True,True,Android,Bronze
CUST-A000112,72d9484d-9cc4-4b6d-9312-2ebaa78137b2,Aunyaporn,Kongchayasukawut,1918-09-01T00:00:00+06:42,Other,aunyaporn.kongchayasukawut@gmailx.com,+6617706446,4/8 ถนนถิรสวัสดิ์ บ้านหัวนาคำ เทพสถิต อุตรดิตถ์ 99370,Thailand,2024-03-02T00:00:00+07:00,False,True,True,False,True,iOS,Bronze
CUST-A000113,7fcbe2ae-dc10-44ea-82de-3dc6a3829e09,Teetat,Kittakun,1937-11-12T00:00:00+07:00,Other,teetat.kittakun@gmailx.com,+6619968078,4/0 ถ.ธูปะวิโรจน์ ต.วัดบางไผ่ อ.ภาษีเจริญ ปทุมธานี,Thailand,2024-03-25T00:00:00+07:00,False,False,False,False,False,iOS,Bronze
CUST-A000114,9709c374-6d25-42bd-99a8-480c1f635a11,Phubes,Wasunun,1988-06-29T00:00:00+07:00,Male,phubes.wasunun@gmailx.com,+6613988711,447/2 ถ.บุญญาไลย์ ตำบลบางไผ่ อำเภอบึงกุ่ม สุราษฎร์ธานี 68170,Thailand,2024-03-15T00:00:00+07:00,True,False,False,True,False,Android,Bronze
CUST-A000115,74987698-e08f-4eb9-b511-2d05bcb20132,Nichakarn,Todsapornpitakul,1996-10-25T00:00:00+07:00,Female,nichakarn.todsapornpitakul@hotmailx.com,+6618137770,775/4 ซอยธนประทีป ต.หนองตอกแป้น อ.ปากคาด นครพนม,Thailand,2024-07-07T00:00:00+07:00,True,True,True,False,False,Android,Bronze
CUST-A000116,723eec1a-05a9-454b-88dd-17b8a66d384c,Parin,Kongsri,1964-01-23T00:00:00+07:00,Female,parin.kongsri@gmailx.com,+6611438140,21 หมู่ 49 ถนนบินดี เขาสมิง จ.นครราชสีมา 67500,Thailand,2023-10-11T00:00:00+07:00,False,True,False,True,False,Web,Bronze
CUST-A000117,58f3f7dc-fc16-471d-8529-604a53ebaae1,Pak,Wannapaitoonsri,1918-04-13T00:00:00+06:42,Other,pak.wannapaitoonsri@hotmailx.com,+6612122614,426/0 ถ.บุณยะภาชน์ บึงกุ่ม จ.อุดรธานี 77910,Thailand,2023-07-24T00:00:00+07:00,True,False,True,False,True,iOS,Bronze
CUST-A000118,11296ccc-e09e-4066-a992-a67923ea332e,Todsawun,Tianvarich,1915-11-27T00:00:00+06:42,Female,todsawun.tianvarich@hotmailx.com,+6614411450,15/15 ถนนนิลเสนา ต.โคกกรวดเหนือ อ.ปากคาด จ.ภูเก็ต 20730,Thailand,2024-02-13T00:00:00+07:00,False,True,False,True,True,Android,Bronze
CUST-A000119,58dcde5b-dc0d-4b8e-941a-5ed04ba6820a,Jinjuta,Tungkasethakul,1919-09-26T00:00:00+06:42,Female,jinjuta.tungkasethakul@gmailx.com,+6613651732,60 หมู่ 0 ถ.นุตตาร ต.วัดก้อนแก้ว อ.แก้งคร้อ จ.ชัยนาท 72940,Thailand,2023-11-20T00:00:00+07:00,True,False,True,True,True,Web,Bronze
CUST-A000120,a5c44f8c-a24b-443e-a6b2-595af58e73c0,Puntira,Charoensuksopol,1964-08-27T00:00:00+07:00,Female,puntira.charoensuksopol@gmailx.com,+6613466633,18 หมู่ 3 ถ.นิษประปัญจ์ ต.เปือยใหญ่ใต้ อ.วังยาง จ.ลำปาง 64860,Thailand,2023-12-13T00:00:00+07:00,False,False,False,False,True,Android,Bronze
CUST-A000121,ae77911f-72c7-4801-88ca-dac58081febe,Tunchanok,Pasuk,1984-08-19T00:00:00+07:00,Other,tunchanok.pasuk@gmailx.com,+6617233547,05/3 ถนนนาถะพินธุ ต.ในเตา อ.บ่อไร่ จ.นครสวรรค์ 60960,Thailand,2024-05-02T00:00:00+07:00,True,False,True,True,True,Web,Bronze
CUST-A000122,404748a0-d5d0-4c58-a247-9294a499d747,Nutkrita,Lertsattayanusak,1923-08-06T00:00:00+07:00,Female,nutkrita.lertsattayanusak@gmailx.com,+6611110514,775/4 ถ.ชำนาญวาด ท่างิ้ว เนินสง่า อ่างทอง 51420,Thailand,2023-10-08T00:00:00+07:00,False,False,True,True,False,Android,Bronze
CUST-A000123,9ce84413-7dca-45fe-90ee-ec45f726e1b8,Chayanin,Prakalpawong,1958-03-13T00:00:00+07:00,Female,chayanin.prakalpawong@hotmailx.com,+6612964222,349 ถนนตั้งเผ่า ต.ปากคม อ.สามโคก นครพนม 70790,Thailand,2023-08-12T00:00:00+07:00,True,True,False,False,True,iOS,Bronze
CUST-A000124,9154d514-80d4-4a81-b3ef-7d2dc94a88e0,Ratchanon,Benchapatranon,1956-01-03T00:00:00+07:00,Other,ratchanon.benchapatranon@gmailx.com,+6617266397,04 หมู่ 46 ถนนชำนาญวาด อำเภอปลาปาก จังหวัดภูเก็ต 72510,Thailand,2024-03-26T00:00:00+07:00,False,True,True,True,True,Web,Bronze
CUST-A000125,45ac60a2-8e10-43c2-a591-a93347b657a7,Pannawich,Tianvarich,2016-02-28T00:00:00+07:00,Male,pannawich.tianvarich@hotmailx.com,+6618190824,744/6 ถนนอุลหัสสา ต.บางดี อ.วังยาง ภูเก็ต,Thailand,2024-01-07T00:00:00+07:00,False,False,True,False,False,iOS,Bronze
CUST-A000126,363560a9-fe31-4dc0-a740-1c02cf32068c,Prima,Pothanun,1947-04-16T00:00:00+07:00,Other,prima.pothanun@hotmailx.com,+6614799973,22 หมู่ 61 ถนนถมังรักษสัตว์ อ.ห้วยขวาง กระบี่ 19540,Thailand,2024-06-02T00:00:00+07:00,False,False,False,True,True,iOS,Bronze
CUST-A000127,c71ec774-129b-4610-b3ec-3cf5f9d02020,Chaiwut,Kamalanon,1952-03-26T00:00:00+07:00,Male,chaiwut.kamalanon@hotmailx.com,+6618351988,2/1 ถ.นิติสาขา ท่างิ้ว บ้านแท่น ลำพูน 21550,Thailand,2024-05-30T00:00:00+07:00,False,True,True,False,False,iOS,Bronze
CUST-A000128,0cf257cc-e77e-4e44-a846-d531f330c0f7,Pintusorn,Youprasert,1992-11-05T00:00:00+07:00,Female,pintusorn.youprasert@hotmailx.com,+6617267491,231/4 ถนนดาบเงิน อ.วังยาง จ.กำแพงเพชร 23200,Thailand,2024-06-18T00:00:00+07:00,False,True,True,True,False,Web,Bronze
CUST-A000129,2cec2074-c74d-401f-a103-3640d72671cc,Prima,Wasunun,1977-11-07T00:00:00+07:00,Female,prima.wasunun@gmailx.com,+6611464203,7 ถ.ถนัดรักษา อ.หนอกจอก ขอนแก่น 72350,Thailand,2023-09-13T00:00:00+07:00,True,True,False,False,False,Web,Bronze
CUST-A000130,927da22b-133a-424e-acf5-a6299147310c,Kulnun,Polauaypon,1985-06-10T00:00:00+07:00,Female,kulnun.polauaypon@gmailx.com,+6616767466,1 ถนนตระกูลไม้เรียง อำนาจเจริญ 82480,Thailand,2023-10-13T00:00:00+07:00,True,True,True,False,False,Web,Bronze
CUST-A000131,2f32cb04-e73a-4cad-a0b6-8c75a7629bd5,Jaruwan,Benchapatranon,2021-01-31T00:00:00+07:00,Male,jaruwan.benchapatranon@hotmailx.com,+6615184356,26 ถนนยางสวย อำเภอนาทม จังหวัดขอนแก่น 98000,Thailand,2023-08-16T00:00:00+07:00,False,True,False,True,True,Android,Bronze
CUST-A000132,52d3ba68-ed8f-476a-bf11-94e7ee27c255,Supasita,Chaihirankarn,1909-08-21T00:00:00+06:42,Female,supasita.chaihirankarn@hotmailx.com,+6615756413,53/9 ถนนธนรักษ์ ต.ห้วยยอด อ.นาหว้า จ.นครพนม 60700,Thailand,2024-03-17T00:00:00+07:00,True,True,False,True,False,Web,Bronze
