customer_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,employment_status,annual_income,credit_score,suitability_test_score,marital_status,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,product_holding_flag_deposit,product_holding_flag_payment,product_holding_flag_investment,product_holding_flag_insurance,asset_under_management_deposit,asset_under_management_payment,asset_under_management_investment,asset_under_management_insurance,total_asset_under_management,customer_tier
CUST-A000073,Nutwadee,Sireelert,2015-08-23T00:00:00+07:00,Male,nutwadee.sireelert@example.com,+6612618021,83 ถ.ถาวรายุศม์ ตำบลปากพลี อำเภอห้วยขวาง ยะลา 21210,Thailand,2023-09-07T00:00:00+07:00,Employed,9450661,628,5,Widowed,True,True,False,False,False,Web,True,True,True,True,27423,323330,59817,6977,417547,Bronze
CUST-A000074,Kodchaporn,Pothanun,1946-04-28T00:00:00+07:00,Other,kodchaporn.pothanun@example.com,+6611445899,810/0 ถนนทรัพย์สาร ตำบลลำภูรา อำเภอนาแก อุบลราชธานี 55050,Thailand,2024-02-01T00:00:00+07:00,Unemployed,848562,707,7,Single,True,False,True,True,False,iOS,True,True,True,True,267871,48240,1049,10695,327855,Bronze
CUST-A000075,Sittikorn,Neerachapong,2009-02-02T00:00:00+07:00,Other,sittikorn.neerachapong@example.com,+6619200544,519/0 ถนนวิลาสินี ตำบลปากทรงเหนือ อำเภอเรณูนคร ตรัง 54670,Thailand,2023-12-25T00:00:00+07:00,Student,9140674,397,4,Widowed,True,False,False,True,True,iOS,True,True,True,True,312944,39677,11579,8700,372900,Bronze
CUST-A000076,Supasita,Neerachapong,1991-03-21T00:00:00+07:00,Female,supasita.neerachapong@example.com,+6613465363,10 ถ.ทีฆะ ต.นาหินลาด อ.หนองบัวแดง สุราษฎร์ธานี 31480,Thailand,2024-05-28T00:00:00+07:00,Student,5019216,700,5,Divorced,False,True,True,True,True,iOS,True,True,True,True,15631,442170,16315,7563,481679,Bronze
CUST-A000077,Tunradee,Norramon,1927-07-28T00:00:00+07:00,Male,tunradee.norramon@example.com,+6617635814,47 ถนนถนัดรักษา ตำบลบางดี อำเภอหนองบัวแดง เพชรบุรี 59940,Thailand,2024-04-05T00:00:00+07:00,Student,6660438,628,6,Widowed,True,False,False,True,True,Android,True,True,True,True,14328,18955,8566,17406,59255,Bronze
CUST-A000078,Pak,Lertsattayanusak,2011-05-30T00:00:00+07:00,Male,pak.lertsattayanusak@example.com,+6617431053,20/59 ถ.แก้วอยู่ สุพรรณบุรี 14550,Thailand,2024-01-04T00:00:00+07:00,Unemployed,681398,364,2,Single,False,True,False,True,True,Android,False,True,True,True,47739,57108,252036,43244,400127,Bronze
CUST-A000079,Sorawut,Phusilarungrueng,1925-10-26T00:00:00+07:00,Other,sorawut.phusilarungrueng@example.com,+6612631257,53 ถนนดิศดใน ต.โนนศิลาใหญ่ อ.นาแก จ.อุตรดิตถ์ 29170,Thailand,2024-06-27T00:00:00+07:00,Student,3875370,618,6,Divorced,True,False,True,False,False,Android,True,True,True,True,29446,36476,144072,259390,469384,Bronze
CUST-A000080,Chawin,Kamalanon,1913-09-24T00:00:00+06:42,Male,chawin.kamalanon@example.com,+6615614534,31 ถนนถนัดหัตถกรรม ตำบลเปือยใหญ่ อำเภอคอนสวรรค์ ยะลา 91890,Thailand,2023-11-29T00:00:00+07:00,Student,3561180,687,5,Widowed,True,True,True,True,False,Android,True,True,False,True,18352,303,263138,3244,285037,Bronze
CUST-A000081,Yanisa,Prakalpawong,2020-10-31T00:00:00+07:00,Male,yanisa.prakalpawong@example.com,+6614567580,873/53 ซ.นาควงษ์ ต.ปากแจ่ม อ.โพนสวรรค์ หนองคาย 88970,Thailand,2023-12-29T00:00:00+07:00,Retired,8286218,477,4,Married,True,True,True,False,True,iOS,True,False,True,True,48442,354018,21037,13387,436884,Bronze
CUST-A000082,Chawin,Kongchayasukawut,2004-11-25T00:00:00+07:00,Female,chawin.kongchayasukawut@example.com,+6614072140,336/0 ถนนธรรมเมธา ตำบลเขาปูน อำเภอเทพสถิต จังหวัดประจวบคีรีขันธ์ 36200,Thailand,2023-10-03T00:00:00+07:00,Retired,2814071,692,3,Married,True,False,False,True,True,Android,True,True,True,True,399,85816,2829,26807,115851,Bronze
CUST-A000083,Peem,Methavorakul,2004-07-17T00:00:00+07:00,Female,peem.methavorakul@example.com,+6612465376,911/02 ถ.ศิวะวรเวท ต.อิตื้อเหนือ อ.ห้วยขวาง สระแก้ว 10590,Thailand,2024-03-05T00:00:00+07:00,Student,4446284,768,3,Widowed,True,False,False,False,False,iOS,True,True,True,True,3952,35430,10939,40098,90419,Bronze
CUST-A000084,Peem,Bunlerngsri,1911-09-13T00:00:00+06:42,Female,peem.bunlerngsri@example.com,+6613204665,2 ถ.เพียยา ต.บางเล่า จ.นครนายก 82120,Thailand,2023-07-15T00:00:00+07:00,Employed,7126502,351,4,Widowed,False,True,False,True,False,Web,True,True,True,True,15992,184660,276302,505,477459,Bronze
CUST-A000085,Pattamon,Sooksawang,1996-10-02T00:00:00+07:00,Female,pattamon.sooksawang@example.com,+6613815509,67 หมู่ 14 ถนนติระคมน์ หนองอิเฒ่า พระนคร มหาสารคาม 56290,Thailand,2023-09-11T00:00:00+07:00,Employed,4733763,304,5,Divorced,True,False,False,True,True,Web,False,False,True,True,128703,291211,28922,32151,480987,Bronze
CUST-A000086,Chanikan,Kumsoontorn,1987-02-11T00:00:00+07:00,Other,chanikan.kumsoontorn@example.com,+6615162023,48/0 ถนนทรัพย์ธำรงค์ ต.บางตลาด อ.บ่อไร่ นครศรีธรรมราช 30540,Thailand,2023-11-04T00:00:00+07:00,Employed,7870589,691,3,Widowed,True,True,True,True,False,Web,True,True,False,True,58489,4942,6849,8394,78674,Bronze
CUST-A000087,Yada,Kumsoontorn,1955-05-26T00:00:00+07:00,Female,yada.kumsoontorn@example.com,+6614834628,775/89 ถ.นิยมสำหรวจ ต.ปากทรง อ.เรณูนคร จ.สมุทรสาคร 41000,Thailand,2023-11-19T00:00:00+07:00,Unemployed,3124307,304,2,Divorced,False,False,False,True,False,Web,False,False,True,True,7696,13608,11998,3368,36670,Bronze
CUST-A000088,Sittikorn,Sireelert,1976-04-29T00:00:00+07:00,Female,sittikorn.sireelert@example.com,+6614392756,959 ถนนนิยมเซียม คอนสวรรค์ ชลบุรี 39370,Thailand,2024-03-26T00:00:00+07:00,Retired,5679745,522,6,Married,True,False,True,True,True,Web,True,True,True,True,133862,179703,83418,46392,443375,Bronze
CUST-A000089,Pattatomporn,Kittakun,1964-02-14T00:00:00+07:00,Male,pattatomporn.kittakun@example.com,+6619063993,93 ถ.ตวงทอง ต.เปือยใหญ่ อ.คอนสาร นครสวรรค์,Thailand,2024-04-27T00:00:00+07:00,Retired,3711612,671,7,Widowed,False,True,True,True,True,Android,True,True,True,True,242975,52971,908,12936,309790,Bronze
CUST-A000090,Pitipat,Habpanom,1976-03-19T00:00:00+07:00,Other,pitipat.habpanom@example.com,+6615115509,04/9 ถ.เนื่องนนท์ ต.บางดีกลาง อ.ภาษีเจริญ อำนาจเจริญ,Thailand,2023-12-02T00:00:00+07:00,Student,6880085,722,6,Married,False,True,True,False,False,Web,True,True,False,True,51210,29377,72682,242352,395621,Bronze
CUST-A000091,Sorawut,Pikatsingkorn,2021-12-10T00:00:00+07:00,Other,sorawut.pikatsingkorn@example.com,+6619429486,00/8 ถนนฉัตรอภิเที่ยงค่ำ บางตลาด ชัยนาท 53440,Thailand,2024-06-16T00:00:00+07:00,Employed,3512506,373,6,Married,True,True,False,False,False,Web,True,True,True,True,243074,74828,37300,92821,448023,Bronze
CUST-A000092,Chanikan,Wimolnot,1952-01-23T00:00:00+07:00,Female,chanikan.wimolnot@example.com,+6618636033,830 ถ.คำลือ ตำบลบางเล่า อำเภอภาษีเจริญ จังหวัดตราด 29640,Thailand,2024-04-30T00:00:00+07:00,Unemployed,7866808,312,7,Married,True,True,False,False,True,Android,True,True,True,True,255941,625,22842,81917,361325,Bronze
CUST-A000093,Sitiwat,Pothanun,1944-11-26T00:00:00+07:00,Other,sitiwat.pothanun@example.com,+6613821985,404/53 ถนนทหารแท้ อ.บ้านแพง อุตรดิตถ์ 67510,Thailand,2023-09-04T00:00:00+07:00,Retired,8766657,500,7,Divorced,False,True,True,True,True,Web,True,True,True,True,467,8782,30308,1474,41031,Bronze
CUST-A000094,Chalisa,Prachayaroch,2015-10-20T00:00:00+07:00,Other,chalisa.prachayaroch@example.com,+6611707793,29 หมู่ 3 ถนนตันตราจิณ ต.ปากพลี อ.เนินสง่า สระบุรี 67250,Thailand,2023-11-13T00:00:00+07:00,Unemployed,9819971,425,2,Married,True,True,True,True,True,Android,True,True,True,True,134974,115,126363,69647,331099,Bronze
CUST-A000095,Pachongruk,Chaihirankarn,2007-11-13T00:00:00+07:00,Female,pachongruk.chaihirankarn@example.com,+6614658559,82 หมู่ 7 ถ.นิยมธรรม แม่ลาว กทม. 12100,Thailand,2023-11-19T00:00:00+07:00,Student,3752084,793,5,Single,False,False,True,True,True,iOS,True,True,True,False,130626,49573,35661,156321,372181,Bronze
CUST-A000096,Patchaploy,Intaum,2004-12-04T00:00:00+07:00,Other,patchaploy.intaum@example.com,+6614613110,20/02 ถนนพรสีมา ต.บางตลาด อ.หนองบัวระเหว จ.ตาก,Thailand,2023-11-26T00:00:00+07:00,Employed,5073831,644,1,Divorced,False,True,True,True,True,iOS,False,True,True,True,3526,4,2364,54,5948,Bronze
CUST-A000097,Thanatcha,Wimolnot,1987-02-13T00:00:00+07:00,Male,thanatcha.wimolnot@example.com,+6613589473,84 หมู่ 57 ถนนตั้งกุลงาม ตำบลหนองแสง อำเภอพรเจริญ ยะลา 84620,Thailand,2023-09-23T00:00:00+07:00,Employed,2970182,479,3,Married,True,False,False,True,True,Web,True,True,False,True,2752,6989,47790,54863,112394,Bronze
CUST-A000098,Kodchaporn,Tianvarich,1910-07-14T00:00:00+06:42,Male,kodchaporn.tianvarich@example.com,+6614538496,28 หมู่ 6 ถนนพีระเพ็ญกุล ป่าโนนแดง บึงกุ่ม จันทบุรี 84030,Thailand,2023-08-01T00:00:00+07:00,Student,7315281,323,6,Married,False,False,True,True,False,Web,True,True,True,True,7200,315595,39119,86874,448788,Bronze
CUST-A000099,Chanikan,Sorattanachai,2006-04-12T00:00:00+07:00,Female,chanikan.sorattanachai@example.com,+6619486809,841/9 ซอยธรรมฤดี บางดีใหญ่ ภาษีเจริญ อุบลราชธานี 16910,Thailand,2024-02-27T00:00:00+07:00,Student,5001366,330,6,Divorced,False,True,True,True,False,iOS,True,True,True,True,17056,264,370682,18910,406912,Bronze
CUST-A000100,Wassaya,Wannapaitoonsri,1952-12-29T00:00:00+07:00,Other,wassaya.wannapaitoonsri@example.com,+6611011180,41/01 ถ.นฤภัย อำเภอเรณูนคร น่าน 18480,Thailand,2023-11-01T00:00:00+07:00,Employed,9924177,604,4,Single,False,False,True,True,True,Web,False,True,True,True,413402,572,10612,8908,433494,Bronze
CUST-A000101,Pattamon,Habpanom,2002-06-18T00:00:00+07:00,Other,pattamon.habpanom@example.com,+6619350664,666/7 ถนนทองลาภ อำเภอวังยาง จังหวัดสมุทรสงคราม 89090,Thailand,2023-10-03T00:00:00+07:00,Retired,2422764,529,8,Widowed,True,False,False,True,True,iOS,True,True,True,True,43071,2640,87774,1917,135402,Bronze
CUST-A000102,Pawan,Methavorakul,1975-11-26T00:00:00+07:00,Female,pawan.methavorakul@example.com,+6617992733,278/9 ถนนไม้แดง ตำบลลำภูราใหญ่ จังหวัดพิจิตร 31160,Thailand,2024-04-05T00:00:00+07:00,Unemployed,5315213,438,5,Married,True,True,False,True,True,Web,True,True,True,True,64556,59102,90129,14568,228355,Bronze
CUST-A000103,Jitrin,Chowitunkit,1948-03-03T00:00:00+07:00,Other,jitrin.chowitunkit@example.com,+6617457906,54 ถนนทหารแท้ ตำบลหัวงัว อำเภอสามโคก กรุงเทพฯ 50190,Thailand,2024-03-01T00:00:00+07:00,Student,2225189,801,2,Married,True,True,True,True,True,Web,True,True,True,True,15693,365313,21383,22581,424970,Bronze
CUST-A000104,Kodchaporn,Siripaiboo,2015-08-05T00:00:00+07:00,Other,kodchaporn.siripaiboo@example.com,+6611790204,32 ซอยถนัดพิมพการ ปลาปาก สมุทรสงคราม 96030,Thailand,2023-12-25T00:00:00+07:00,Employed,3336192,596,8,Married,True,True,False,False,True,Android,True,True,True,True,191545,823,165351,305,358024,Bronze
CUST-A000105,Chalisa,Habpanom,1991-11-27T00:00:00+07:00,Other,chalisa.habpanom@example.com,+6615801744,95 หมู่ 9 ถนนบัวเผื่อน คลองใหญ่ สิงห์บุรี 95560,Thailand,2024-05-20T00:00:00+07:00,Student,5863960,778,7,Single,True,False,True,False,False,Web,True,True,False,True,1535,30296,31695,5737,69263,Bronze
CUST-A000106,Suvakit,Methavorakul,1908-08-10T00:00:00+06:42,Female,suvakit.methavorakul@example.com,+6618162858,316/07 ถ.ถิรสวัสดิ์ ต.เกาะหวาย อ.บึงกุ่ม นครนายก,Thailand,2024-05-14T00:00:00+07:00,Retired,1024812,334,4,Divorced,False,False,True,False,True,Android,True,True,False,True,26972,5712,11233,176406,220323,Bronze
CUST-A000107,Chawin,Srisoontorn,1953-09-12T00:00:00+07:00,Male,chawin.srisoontorn@example.com,+6612697276,44/73 ถนนพรรษาสกุล ตำบลวัดท่างิ้วกลาง อำเภอหนองบัวโคก ตรัง 36260,Thailand,2024-04-25T00:00:00+07:00,Unemployed,8382319,391,8,Married,False,False,False,True,True,Web,True,True,True,False,31042,17247,54482,389513,492284,Bronze
CUST-A000108,Prames,Prayoonhong,1928-03-12T00:00:00+07:00,Female,prames.prayoonhong@example.com,+6612298075,037 ถนนไสยกิจ อ.ศรีวิไล จ.สุพรรณบุรี 23110,Thailand,2023-11-05T00:00:00+07:00,Student,9598868,556,8,Divorced,False,True,True,True,True,Android,True,True,False,False,56820,110444,188146,25020,380430,Bronze
CUST-A000109,Supasit,Pothanun,1958-12-22T00:00:00+07:00,Other,supasit.pothanun@example.com,+6616868620,24/14 ถนนตระกูลไม้เรียง บางไผ่ คอนสวรรค์ สตูล 24360,Thailand,2024-01-02T00:00:00+07:00,Retired,8651844,510,1,Married,True,True,True,True,False,Android,False,True,True,True,247672,30625,1535,2375,282207,Bronze
CUST-A000110,Chaiwut,Turongkinanon,1980-08-21T00:00:00+07:00,Other,chaiwut.turongkinanon@example.com,+6613698192,9 ถนนตวงทอง ต.โนนสูงใหม่ อ.เรณูนคร กทม. 55730,Thailand,2024-02-12T00:00:00+07:00,Employed,3195323,481,8,Single,True,False,True,True,True,Web,True,True,True,True,1095,48533,370,374201,424199,Bronze
CUST-A000111,Todsawun,Kongsri,1946-07-31T00:00:00+07:00,Female,todsawun.kongsri@example.com,+6619148800,60 หมู่ 97 ถนนธนรักษ์ ต.บางดีเดิม อ.เทพสถิต หนองบัวลำภู 48560,Thailand,2023-09-20T00:00:00+07:00,Retired,4103679,669,7,Widowed,True,False,False,True,True,Android,True,True,True,True,4937,91233,225558,46318,368046,Bronze
CUST-A000112,Suwijuk,Wasunun,2017-03-30T00:00:00+07:00,Other,suwijuk.wasunun@example.com,+6618041785,097/0 ถนนจันทา ตำบลนาดีเหนือ อำเภอวังยาง กรุงเทพฯ 57470,Thailand,2024-03-28T00:00:00+07:00,Employed,2977093,706,6,Married,True,True,False,False,True,Web,True,True,True,True,20063,78872,42417,187866,329218,Bronze
CUST-A000113,Tunchanok,Prakalpawong,1989-03-08T00:00:00+07:00,Other,tunchanok.prakalpawong@example.com,+6614485072,08/1 ถนนธุวะนุติ์ บึงท่าเรือ เพชรบุรี 60870,Thailand,2023-11-18T00:00:00+07:00,Unemployed,2831335,318,3,Single,False,True,False,True,False,Android,True,True,True,True,165193,91668,14996,4197,276054,Bronze
CUST-A000114,Sittikorn,Pikatsingkorn,1994-04-07T00:00:00+07:00,Female,sittikorn.pikatsingkorn@example.com,+6614782743,063/39 ถ.บุณยะภาชน์ เทพศิรินทร์กลาง จ.กรุงเทพมหานคร 86730,Thailand,2023-07-21T00:00:00+07:00,Student,9585245,434,6,Divorced,False,False,False,True,True,Web,True,True,True,True,114060,44528,67196,13712,239496,Bronze
CUST-A000115,Jaruwan,Phusilarungrueng,1970-02-02T00:00:00+07:00,Female,jaruwan.phusilarungrueng@example.com,+6619836912,66/0 ถนนสงประเสริฐ วังทองหลาง มุกดาหาร 35250,Thailand,2023-11-12T00:00:00+07:00,Retired,5419589,382,4,Single,False,False,False,True,False,iOS,False,True,True,True,11948,7192,378,97140,116658,Bronze
CUST-A000116,Yada,Polpo,2017-10-04T00:00:00+07:00,Male,yada.polpo@example.com,+6614798334,27/57 ถนนศรีวงค์ อ.เวียงป่าเป้า นครศรีธรรมราช 64660,Thailand,2024-05-10T00:00:00+07:00,Student,1758918,530,6,Widowed,True,False,True,True,True,Android,True,True,True,False,20250,22156,15473,59740,117619,Bronze
